3.75,2.69674,0.00639454,-1.23748,0.0221841,-0.0576135,-0.000964572,-0.785048,-0.00265698,-1.14929,0.0261335,-0.0230011,-0.00836344,0.008234,0.000198612,-0.0210531,-0.0116487,0.024203,-0.00974793,-0.05946,0.0114046,3.573,-1.96069,0.359667,-1.3962,0.121758,3.35824,-6.14368,-2.67564,2.16804,-7.95509,3.12169,4.75999,4.78474,0.0149831,0.52821,4.41934,1.00939,-0.408619,3.49444,0.00126179,-0.050528,4.42896,0.00943595,-0.406344,3.69508,0.00543157,-1.1799,2.69643,1.00615,-1.21533,2.63915,-0.0157322,-0.239385,2.69674,0.00639454,-1.23748,1.2118,0.00694893,-1.28774,0.461953,0.989864,-0.601003,1.12987,-0.0243438,0.123755,0.464919,-0.00988934,-0.622995,
3.76,2.69651,0.00631051,-1.2374,0.0221855,-0.0578233,-0.00108138,-0.784806,-0.00275452,-1.14988,0.0262469,-0.0227788,-0.00844315,0.00837117,9.24917e-05,-0.0208899,-0.0117124,0.0243824,-0.0097601,-0.0594693,0.011278,3.57732,-1.95878,0.378248,-1.39806,0.195753,3.29312,-6.14018,-2.67522,2.19569,-7.97929,3.12305,4.75577,4.78314,0.0148487,0.52911,4.41859,1.00919,-0.408117,3.4933,0.00118235,-0.0506646,4.42811,0.0092356,-0.405729,3.69484,0.00523094,-1.17961,2.69631,1.00607,-1.21525,2.63871,-0.0158107,-0.239314,2.69651,0.00631051,-1.2374,1.21158,0.00703501,-1.28797,0.461439,0.989972,-0.601585,1.129,-0.0242505,0.12348,0.46439,-0.00978236,-0.623573,
3.77,2.69629,0.00622568,-1.23731,0.0221859,-0.0580313,-0.00119882,-0.784561,-0.00285218,-1.15048,0.0263591,-0.0225575,-0.00852273,0.00850471,-1.42016e-05,-0.0207253,-0.0117758,0.0245592,-0.00977176,-0.0594791,0.01115,3.58158,-1.95681,0.39683,-1.39984,0.269409,3.22798,-6.13642,-2.67471,2.22318,-8.0032,3.12429,4.75134,4.78154,0.014712,0.530008,4.41784,1.00899,-0.407616,3.49217,0.00110202,-0.0508019,4.42726,0.00903327,-0.405116,3.6946,0.00502888,-1.17931,2.6962,1.00598,-1.21517,2.63827,-0.0158889,-0.239241,2.69629,0.00622568,-1.23731,1.21135,0.00712127,-1.28821,0.460928,0.99008,-0.602165,1.12813,-0.0241554,0.123209,0.463863,-0.00967399,-0.624146,
3.78,2.69606,0.00614005,-1.23723,0.0221852,-0.0582378,-0.00131689,-0.784314,-0.00294995,-1.15107,0.0264699,-0.0223373,-0.00860219,0.00863464,-0.000121464,-0.0205593,-0.0118387,0.0247333,-0.0097829,-0.0594894,0.0110207,3.58579,-1.95476,0.415413,-1.40154,0.342723,3.16283,-6.13241,-2.6741,2.25052,-8.02681,3.12542,4.74671,4.77995,0.0145729,0.530902,4.41709,1.00878,-0.407117,3.49105,0.00102081,-0.0509401,4.42642,0.00882894,-0.404504,3.69436,0.0048254,-1.17902,2.69609,1.00589,-1.21508,2.63784,-0.0159667,-0.239168,2.69606,0.00614005,-1.23723,1.21113,0.00720771,-1.28844,0.460419,0.99019,-0.602742,1.12727,-0.0240585,0.122941,0.463339,-0.00956425,-0.624716,
3.79,2.69584,0.00605363,-1.23714,0.0221835,-0.0584425,-0.00143559,-0.784066,-0.00304783,-1.15167,0.0265795,-0.0221181,-0.00868152,0.00876097,-0.000229292,-0.020392,-0.0119013,0.0249049,-0.00979353,-0.0595002,0.0108901,3.58995,-1.95265,0.433997,-1.40316,0.415691,3.09767,-6.12813,-2.67338,2.2777,-8.05012,3.12644,4.74188,4.77836,0.0144315,0.531793,4.41635,1.00858,-0.40662,3.48992,0.000938702,-0.051079,4.42558,0.00862264,-0.403895,3.69413,0.00462049,-1.17873,2.69598,1.00581,-1.215,2.63741,-0.0160442,-0.239093,2.69584,0.00605363,-1.23714,1.21091,0.00729432,-1.28866,0.459913,0.990301,-0.603317,1.1264,-0.0239597,0.122676,0.462816,-0.00945312,-0.625283,
3.8,2.69562,0.00596642,-1.23705,0.0221806,-0.0586456,-0.00155492,-0.783816,-0.00314581,-1.15226,0.0266877,-0.0219,-0.00876071,0.00888372,-0.000337682,-0.0202232,-0.0119635,0.0250738,-0.00980365,-0.0595114,0.010758,3.59405,-1.95047,0.45258,-1.4047,0.488309,3.03249,-6.1236,-2.67257,2.30472,-8.07314,3.12735,4.73685,4.77678,0.0142877,0.532681,4.41561,1.00837,-0.406125,3.48881,0.000855707,-0.0512189,4.42475,0.00841435,-0.403289,3.6939,0.00441418,-1.17844,2.69587,1.00572,-1.21491,2.63699,-0.0161213,-0.239016,2.69562,0.00596642,-1.23705,1.21069,0.00738109,-1.28889,0.459411,0.990414,-0.60389,1.12554,-0.0238591,0.122415,0.462296,-0.0093406,-0.625846,
3.81,2.6954,0.00587842,-1.23696,0.0221767,-0.058847,-0.00167486,-0.783565,-0.0032439,-1.15286,0.0267946,-0.0216828,-0.00883977,0.0090029,-0.000446628,-0.020053,-0.0120253,0.0252402,-0.00981325,-0.059523,0.0106247,3.5981,-1.94822,0.471163,-1.40617,0.560573,2.96731,-6.11881,-2.67166,2.33159,-8.09585,3.12814,4.73161,4.7752,0.0141416,0.533565,4.41487,1.00816,-0.405632,3.48769,0.000771823,-0.0513596,4.42392,0.00820408,-0.402684,3.69367,0.00420646,-1.17815,2.69577,1.00563,-1.21483,2.63656,-0.016198,-0.238939,2.6954,0.00587842,-1.23696,1.21048,0.00746803,-1.28911,0.458911,0.990528,-0.60446,1.12468,-0.0237567,0.122157,0.461779,-0.0092267,-0.626406,
3.82,2.69518,0.00578963,-1.23687,0.0221717,-0.0590466,-0.00179542,-0.783311,-0.00334207,-1.15345,0.0269002,-0.0214667,-0.00891868,0.00911853,-0.000556128,-0.0198815,-0.0120867,0.025404,-0.00982233,-0.059535,0.01049,3.60209,-1.9459,0.489745,-1.40755,0.632481,2.90213,-6.11377,-2.67066,2.3583,-8.11827,3.12882,4.72618,4.77363,0.0139931,0.534446,4.41414,1.00795,-0.405141,3.48658,0.000687049,-0.0515013,4.42309,0.00799184,-0.402081,3.69344,0.00399734,-1.17786,2.69567,1.00554,-1.21474,2.63615,-0.0162743,-0.23886,2.69518,0.00578963,-1.23687,1.21026,0.00755512,-1.28932,0.458414,0.990644,-0.605028,1.12383,-0.0236525,0.121903,0.461263,-0.00911142,-0.626962,
3.83,2.69497,0.00570005,-1.23678,0.0221656,-0.0592446,-0.00191659,-0.783057,-0.00344034,-1.15405,0.0270044,-0.0212515,-0.00899745,0.00923063,-0.000666176,-0.0197087,-0.0121478,0.0255653,-0.00983089,-0.0595474,0.010354,3.60603,-1.94352,0.508325,-1.40886,0.704028,2.83696,-6.10847,-2.66956,2.38486,-8.14038,3.12939,4.72054,4.77206,0.0138423,0.535324,4.41342,1.00773,-0.404652,3.48548,0.000601386,-0.0516441,4.42226,0.00777762,-0.401481,3.69321,0.00378682,-1.17757,2.69557,1.00546,-1.21465,2.63573,-0.0163502,-0.238779,2.69497,0.00570005,-1.23678,1.21005,0.00764237,-1.28953,0.45792,0.990761,-0.605593,1.12297,-0.0235464,0.121652,0.46075,-0.00899475,-0.627514,
3.84,2.69476,0.00560968,-1.23669,0.0221584,-0.0594408,-0.00203837,-0.7828,-0.00353869,-1.15464,0.0271073,-0.0210374,-0.00907608,0.00933919,-0.000776769,-0.0195345,-0.0122084,0.025724,-0.00983894,-0.0595602,0.0102167,3.60991,-1.94107,0.526903,-1.41008,0.77521,2.77178,-6.10291,-2.66836,2.41127,-8.1622,3.12985,4.71471,4.7705,0.0136892,0.536198,4.4127,1.00752,-0.404166,3.48438,0.000514832,-0.0517878,4.42144,0.00756143,-0.400883,3.69299,0.00357491,-1.17728,2.69548,1.00536,-1.21457,2.63532,-0.0164258,-0.238698,2.69476,0.00560968,-1.23669,1.20984,0.00772978,-1.28974,0.457429,0.990879,-0.606156,1.12212,-0.0234385,0.121405,0.460239,-0.0088767,-0.628063,
3.85,2.69455,0.00551853,-1.23659,0.0221501,-0.0596353,-0.00216076,-0.782542,-0.00363711,-1.15524,0.0272088,-0.0208242,-0.00915455,0.00944425,-0.000887902,-0.019359,-0.0122686,0.0258802,-0.00984646,-0.0595733,0.010078,3.61374,-1.93855,0.545479,-1.41123,0.846026,2.70661,-6.09711,-2.66707,2.43751,-8.18372,3.13019,4.70868,4.76894,0.0135336,0.537069,4.41198,1.0073,-0.403681,3.48329,0.000427388,-0.0519327,4.42062,0.00734328,-0.400288,3.69277,0.00336161,-1.17699,2.69539,1.00527,-1.21448,2.63492,-0.0165009,-0.238615,2.69455,0.00551853,-1.23659,1.20964,0.00781733,-1.28995,0.45694,0.990999,-0.606716,1.12127,-0.0233287,0.12116,0.459731,-0.00875726,-0.628608,
3.86,2.69434,0.00542659,-1.2365,0.0221406,-0.059828,-0.00228374,-0.782283,-0.00373561,-1.15584,0.0273088,-0.020612,-0.00923286,0.00954581,-0.00099957,-0.0191822,-0.0123284,0.0260338,-0.00985346,-0.0595868,0.00993808,3.61752,-1.93596,0.564051,-1.41229,0.91647,2.64146,-6.09104,-2.66569,2.46361,-8.20494,3.13043,4.70245,4.76738,0.0133758,0.537935,4.41127,1.00708,-0.403199,3.48219,0.000339053,-0.0520787,4.41981,0.00712316,-0.399695,3.69255,0.00314693,-1.17671,2.6953,1.00518,-1.2144,2.63451,-0.0165757,-0.238532,2.69434,0.00542659,-1.2365,1.20943,0.00790502,-1.29015,0.456455,0.99112,-0.607274,1.12042,-0.0232171,0.12092,0.459225,-0.00863645,-0.62915,
3.87,2.69414,0.00533387,-1.2364,0.0221301,-0.0600189,-0.00240733,-0.782021,-0.00383417,-1.15643,0.0274075,-0.0204008,-0.00931102,0.0096439,-0.00111177,-0.019004,-0.0123878,0.026185,-0.00985994,-0.0596005,0.00979684,3.62124,-1.93331,0.58262,-1.41328,0.98654,2.57631,-6.08473,-2.66422,2.48955,-8.22586,3.13056,4.69602,4.76583,0.0132155,0.538799,4.41057,1.00686,-0.40272,3.48111,0.000249829,-0.0522258,4.41899,0.00690109,-0.399104,3.69233,0.00293088,-1.17642,2.69522,1.00509,-1.21431,2.63412,-0.01665,-0.238447,2.69414,0.00533387,-1.2364,1.20923,0.00799285,-1.29034,0.455973,0.991243,-0.607829,1.11958,-0.0231037,0.120682,0.458721,-0.00851425,-0.629688,
3.88,2.69393,0.00524037,-1.23631,0.0221184,-0.0602081,-0.0025315,-0.781759,-0.0039328,-1.15703,0.0275048,-0.0201906,-0.00938901,0.00973852,-0.0012245,-0.0188246,-0.0124468,0.0263338,-0.0098659,-0.0596145,0.0096543,3.62491,-1.9306,0.601185,-1.41419,1.05623,2.51119,-6.07816,-2.66265,2.51533,-8.24649,3.13058,4.68939,4.76429,0.0130529,0.539658,4.40986,1.00664,-0.402242,3.48003,0.000159714,-0.0523742,4.41819,0.00667705,-0.398517,3.69212,0.00271346,-1.17613,2.69514,1.005,-1.21423,2.63372,-0.0167239,-0.238361,2.69393,0.00524037,-1.23631,1.20903,0.00808081,-1.29054,0.455494,0.991367,-0.608382,1.11874,-0.0229883,0.120448,0.45822,-0.00839068,-0.630222,
3.89,2.69373,0.00514609,-1.23621,0.0221056,-0.0603954,-0.00265626,-0.781495,-0.00403149,-1.15762,0.0276006,-0.0199813,-0.00946683,0.0098297,-0.00133775,-0.0186439,-0.0125054,0.02648,-0.00987133,-0.0596288,0.00951048,3.62853,-1.92781,0.619745,-1.41501,1.12554,2.44608,-6.07134,-2.661,2.54096,-8.26681,3.13049,4.68257,4.76275,0.012888,0.540514,4.40917,1.00641,-0.401768,3.47895,6.87097e-05,-0.0525239,4.41738,0.00645106,-0.397931,3.69191,0.00249468,-1.17585,2.69506,1.0049,-1.21414,2.63333,-0.0167973,-0.238274,2.69373,0.00514609,-1.23621,1.20883,0.00816891,-1.29073,0.455018,0.991493,-0.608932,1.1179,-0.0228712,0.120217,0.457721,-0.00826572,-0.630752,
3.9,2.69354,0.00505103,-1.23611,0.0220916,-0.0605809,-0.00278161,-0.781229,-0.00413022,-1.15822,0.027695,-0.0197729,-0.00954449,0.00991744,-0.00145151,-0.018462,-0.0125635,0.0266238,-0.00987623,-0.0596434,0.00936539,3.63209,-1.92496,0.6383,-1.41576,1.19447,2.381,-6.06427,-2.65926,2.56644,-8.28683,3.1303,4.67555,4.76121,0.0127206,0.541366,4.40847,1.00618,-0.401295,3.47788,-2.31849e-05,-0.0526748,4.41658,0.00622313,-0.397349,3.6917,0.00227454,-1.17556,2.69498,1.00481,-1.21406,2.63295,-0.0168704,-0.238187,2.69354,0.00505103,-1.23611,1.20863,0.00825713,-1.29092,0.454545,0.991619,-0.60948,1.11706,-0.0227521,0.11999,0.457224,-0.00813938,-0.631279,
3.91,2.69334,0.0049552,-1.23601,0.0220766,-0.0607646,-0.00290753,-0.780962,-0.00422901,-1.15882,0.0277879,-0.0195655,-0.00962197,0.0100018,-0.00156579,-0.0182788,-0.0126212,0.0267652,-0.00988061,-0.0596582,0.00921902,3.6356,-1.92205,0.656849,-1.41642,1.26301,2.31594,-6.05695,-2.65742,2.59176,-8.30656,3.13,4.66834,4.75968,0.012551,0.542214,4.40779,1.00595,-0.400825,3.47681,-0.000115969,-0.0528271,4.41578,0.00599324,-0.396769,3.69149,0.00205304,-1.17528,2.6949,1.00471,-1.21397,2.63256,-0.0169429,-0.238098,2.69334,0.0049552,-1.23601,1.20844,0.00834547,-1.2911,0.454075,0.991748,-0.610025,1.11622,-0.0226312,0.119765,0.45673,-0.00801167,-0.631802,
3.92,2.69314,0.0048586,-1.23591,0.0220603,-0.0609465,-0.00303403,-0.780694,-0.00432783,-1.15941,0.0278794,-0.019359,-0.00969927,0.0100827,-0.00168058,-0.0180943,-0.0126785,0.0269042,-0.00988446,-0.0596732,0.0090714,3.63906,-1.91907,0.675392,-1.417,1.33116,2.25092,-6.04938,-2.65551,2.61693,-8.32598,3.12959,4.66094,4.75816,0.0123789,0.543058,4.4071,1.00572,-0.400358,3.47574,-0.000209644,-0.0529808,4.41498,0.00576142,-0.396191,3.69128,0.0018302,-1.175,2.69483,1.00461,-1.21389,2.63218,-0.0170151,-0.238008,2.69314,0.0048586,-1.23591,1.20824,0.00843394,-1.29128,0.453609,0.991877,-0.610568,1.11539,-0.0225084,0.119544,0.456239,-0.00788258,-0.632322,
3.93,2.69295,0.00476122,-1.23581,0.0220429,-0.0611265,-0.0031611,-0.780424,-0.00442669,-1.16001,0.0279693,-0.0191534,-0.00977639,0.0101602,-0.00179587,-0.0179086,-0.0127354,0.0270407,-0.00988778,-0.0596884,0.00892252,3.64247,-1.91603,0.693928,-1.4175,1.39892,2.18592,-6.04157,-2.6535,2.64195,-8.34511,3.12907,4.65334,4.75663,0.0122045,0.543898,4.40642,1.00549,-0.399893,3.47468,-0.000304207,-0.0531359,4.41419,0.00552766,-0.395617,3.69108,0.00160603,-1.17472,2.69477,1.00452,-1.21381,2.63181,-0.0170868,-0.237917,2.69295,0.00476122,-1.23581,1.20805,0.00852251,-1.29145,0.453145,0.992008,-0.611108,1.11456,-0.0223838,0.119327,0.45575,-0.00775212,-0.632838,
3.94,2.69276,0.00466307,-1.23571,0.0220244,-0.0613047,-0.00328873,-0.780153,-0.00452558,-1.16061,0.0280578,-0.0189488,-0.00985332,0.0102344,-0.00191167,-0.0177217,-0.0127918,0.0271749,-0.00989057,-0.0597037,0.0087724,3.64582,-1.91292,0.712457,-1.41793,1.46628,2.12097,-6.0335,-2.65141,2.66682,-8.36394,3.12845,4.64555,4.75512,0.0120277,0.544734,4.40575,1.00525,-0.399431,3.47363,-0.00039966,-0.0532924,4.4134,0.00529196,-0.395046,3.69088,0.00138052,-1.17444,2.6947,1.00442,-1.21372,2.63144,-0.017158,-0.237826,2.69276,0.00466307,-1.23571,1.20786,0.00861119,-1.29163,0.452684,0.992141,-0.611646,1.11374,-0.0222573,0.119112,0.455263,-0.00762028,-0.63335,
3.95,2.69257,0.00456415,-1.2356,0.0220047,-0.0614809,-0.00341693,-0.779881,-0.0046245,-1.1612,0.0281448,-0.018745,-0.00993007,0.0103053,-0.00202795,-0.0175336,-0.0128478,0.0273067,-0.00989283,-0.0597192,0.00862104,3.64912,-1.90975,0.730978,-1.41826,1.53324,2.05605,-6.02518,-2.64923,2.69153,-8.38246,3.12772,4.63756,4.7536,0.0118486,0.545566,4.40508,1.00502,-0.398971,3.47258,-0.000496002,-0.0534505,4.41262,0.00505434,-0.394477,3.69068,0.00115368,-1.17416,2.69464,1.00432,-1.21364,2.63107,-0.0172288,-0.237734,2.69257,0.00456415,-1.2356,1.20768,0.00869998,-1.2918,0.452227,0.992275,-0.612181,1.11291,-0.0221289,0.118901,0.454779,-0.00748707,-0.633858,
3.96,2.69239,0.00446447,-1.2355,0.0219839,-0.0616553,-0.00354569,-0.779607,-0.00472343,-1.1618,0.0282302,-0.0185422,-0.0100066,0.0103728,-0.00214473,-0.0173443,-0.0129033,0.0274361,-0.00989456,-0.0597349,0.00846845,3.65236,-1.90651,0.74949,-1.41852,1.5998,1.99117,-6.01662,-2.64697,2.7161,-8.40069,3.12689,4.62938,4.7521,0.011667,0.546393,4.40442,1.00478,-0.398515,3.47153,-0.000593233,-0.0536101,4.41183,0.00481479,-0.393912,3.69048,0.000925525,-1.17388,2.69458,1.00422,-1.21356,2.63071,-0.0172991,-0.237641,2.69239,0.00446447,-1.2355,1.20749,0.00878887,-1.29196,0.451773,0.99241,-0.612713,1.11209,-0.0219986,0.118693,0.454297,-0.00735249,-0.634362,
3.97,2.6922,0.00436402,-1.2354,0.0219618,-0.0618278,-0.003675,-0.779332,-0.00482238,-1.1624,0.0283141,-0.0183402,-0.010083,0.0104369,-0.00226199,-0.0171538,-0.0129584,0.0275632,-0.00989576,-0.0597506,0.00831464,3.65556,-1.90321,0.767994,-1.4187,1.66595,1.92634,-6.00781,-2.64463,2.74051,-8.41862,3.12596,4.62102,4.75059,0.0114831,0.547217,4.40376,1.00454,-0.398061,3.47049,-0.000691352,-0.0537713,4.41105,0.00457332,-0.393349,3.69028,0.000696053,-1.17361,2.69452,1.00412,-1.21348,2.63035,-0.0173689,-0.237547,2.6922,0.00436402,-1.2354,1.20731,0.00887785,-1.29213,0.451322,0.992547,-0.613243,1.11127,-0.0218664,0.118489,0.453818,-0.00721654,-0.634863,
3.98,2.69202,0.00426281,-1.23529,0.0219386,-0.0619984,-0.00380485,-0.779056,-0.00492134,-1.163,0.0283965,-0.0181391,-0.0101591,0.0104978,-0.00237973,-0.0169621,-0.013013,0.027688,-0.00989642,-0.0597665,0.00815962,3.6587,-1.89985,0.786488,-1.41879,1.7317,1.86155,-5.99875,-2.64221,2.76477,-8.43625,3.12492,4.61246,4.7491,0.0112969,0.548036,4.4031,1.00429,-0.397609,3.46945,-0.000790359,-0.0539341,4.41028,0.00432994,-0.39279,3.69009,0.000465275,-1.17333,2.69446,1.00402,-1.2134,2.62999,-0.0174382,-0.237452,2.69202,0.00426281,-1.23529,1.20713,0.00896693,-1.29228,0.450874,0.992685,-0.61377,1.11046,-0.0217324,0.118287,0.453341,-0.00707922,-0.63536,
3.99,2.69184,0.00416084,-1.23519,0.0219142,-0.0621671,-0.00393525,-0.778778,-0.00502031,-1.16359,0.0284773,-0.0179389,-0.0102351,0.0105554,-0.00249794,-0.0167693,-0.0130672,0.0278104,-0.00989655,-0.0597824,0.00800339,3.66179,-1.89643,0.804971,-1.41881,1.79703,1.79682,-5.98945,-2.6397,2.78887,-8.45357,3.12378,4.60371,4.7476,0.0111083,0.548852,4.40245,1.00405,-0.397161,3.46842,-0.000890254,-0.0540985,4.4095,0.00408464,-0.392233,3.6899,0.000233195,-1.17306,2.69441,1.00392,-1.21332,2.62964,-0.017507,-0.237357,2.69184,0.00416084,-1.23519,1.20695,0.00905609,-1.29244,0.450429,0.992824,-0.614295,1.10964,-0.0215965,0.118089,0.452867,-0.00694054,-0.635853,
4,2.69166,0.00405811,-1.23508,0.0218887,-0.0623338,-0.0040662,-0.7785,-0.00511927,-1.16419,0.0285566,-0.0177396,-0.0103108,0.0106098,-0.00261662,-0.0165754,-0.0131209,0.0279306,-0.00989615,-0.0597984,0.00784597,3.66482,-1.89294,0.823445,-1.41874,1.86195,1.73214,-5.97991,-2.63711,2.81283,-8.4706,3.12254,4.59478,4.74611,0.0109173,0.549662,4.4018,1.0038,-0.396716,3.46739,-0.000991036,-0.0542647,4.40874,0.00383744,-0.39168,3.68971,-1.79573e-07,-1.17279,2.69436,1.00382,-1.21324,2.62929,-0.0175754,-0.237261,2.69166,0.00405811,-1.23508,1.20677,0.00914533,-1.29259,0.449988,0.992965,-0.614817,1.10883,-0.0214587,0.117894,0.452395,-0.00680049,-0.636342,
4.01,2.69148,0.00395462,-1.23497,0.0218619,-0.0624986,-0.00419767,-0.77822,-0.00521822,-1.16479,0.0286342,-0.0175411,-0.0103864,0.0106609,-0.00273577,-0.0163803,-0.0131742,0.0280484,-0.00989521,-0.0598144,0.00768736,3.6678,-1.88939,0.841907,-1.41859,1.92645,1.66751,-5.97012,-2.63445,2.83664,-8.48733,3.12119,4.58565,4.74463,0.0107239,0.550469,4.40116,1.00355,-0.396273,3.46637,-0.0010927,-0.0544325,4.40797,0.00358834,-0.39113,3.68952,-0.000234842,-1.17252,2.69432,1.00371,-1.21316,2.62895,-0.0176432,-0.237164,2.69148,0.00395462,-1.23497,1.20659,0.00923466,-1.29274,0.449549,0.993107,-0.615336,1.10803,-0.021319,0.117702,0.451926,-0.00665908,-0.636827,
4.02,2.69131,0.00385038,-1.23487,0.0218339,-0.0626614,-0.00432968,-0.777939,-0.00531717,-1.16539,0.0287103,-0.0173435,-0.0104617,0.0107088,-0.00285538,-0.016184,-0.013227,0.028164,-0.00989374,-0.0598304,0.00752757,3.67073,-1.88578,0.860357,-1.41836,1.99054,1.60295,-5.96008,-2.6317,2.8603,-8.50376,3.11974,4.57634,4.74315,0.0105282,0.551271,4.40052,1.0033,-0.395834,3.46535,-0.00119526,-0.0546022,4.40721,0.00333734,-0.390584,3.68934,-0.000470785,-1.17225,2.69427,1.00361,-1.21308,2.62861,-0.0177106,-0.237067,2.69131,0.00385038,-1.23487,1.20642,0.00932405,-1.29289,0.449114,0.993251,-0.615853,1.10722,-0.0211774,0.117514,0.45146,-0.00651631,-0.637309,
4.03,2.69114,0.00374539,-1.23476,0.0218048,-0.0628222,-0.00446221,-0.777656,-0.00541609,-1.16599,0.0287848,-0.0171468,-0.0105368,0.0107534,-0.00297544,-0.0159867,-0.0132793,0.0282774,-0.00989173,-0.0598464,0.00736661,3.67361,-1.88211,0.878795,-1.41804,2.0542,1.53844,-5.94981,-2.62888,2.8838,-8.51989,3.1182,4.56684,4.74168,0.01033,0.552068,4.39989,1.00305,-0.395397,3.46433,-0.0012987,-0.0547736,4.40645,0.00308445,-0.39004,3.68915,-0.000708003,-1.17198,2.69423,1.0035,-1.213,2.62827,-0.0177774,-0.236969,2.69114,0.00374539,-1.23476,1.20625,0.00941352,-1.29303,0.448683,0.993396,-0.616367,1.10642,-0.0210339,0.117328,0.450996,-0.00637218,-0.637787,
4.04,2.69097,0.00363965,-1.23465,0.0217744,-0.0629811,-0.00459526,-0.777373,-0.005515,-1.16659,0.0288576,-0.0169508,-0.0106117,0.0107949,-0.00309595,-0.0157883,-0.0133312,0.0283885,-0.00988918,-0.0598625,0.00720449,3.67643,-1.87837,0.89722,-1.41764,2.11744,1.474,-5.93929,-2.62598,2.90716,-8.53572,3.11655,4.55716,4.74021,0.0101296,0.552861,4.39926,1.00279,-0.394963,3.46332,-0.00140303,-0.0549469,4.40569,0.00282967,-0.3895,3.68897,-0.000946488,-1.17171,2.69419,1.0034,-1.21292,2.62794,-0.0178437,-0.23687,2.69097,0.00363965,-1.23465,1.20608,0.00950305,-1.29317,0.448254,0.993542,-0.616878,1.10563,-0.0208885,0.117146,0.450534,-0.0062267,-0.638261,
4.05,2.6908,0.00353316,-1.23454,0.0217429,-0.063138,-0.00472883,-0.777089,-0.00561387,-1.16718,0.0289289,-0.0167558,-0.0106863,0.0108332,-0.00321691,-0.0155888,-0.0133825,0.0284974,-0.0098861,-0.0598784,0.00704122,3.67921,-1.87458,0.915631,-1.41716,2.18025,1.40964,-5.92853,-2.62301,2.93037,-8.55125,3.1148,4.54729,4.73875,0.00992674,0.553649,4.39864,1.00254,-0.394533,3.46232,-0.00150824,-0.055122,4.40494,0.00257302,-0.388964,3.68879,-0.00118623,-1.17145,2.69415,1.00329,-1.21285,2.62761,-0.0179095,-0.236772,2.6908,0.00353316,-1.23454,1.20591,0.00959265,-1.2933,0.447829,0.99369,-0.617387,1.10483,-0.0207412,0.116967,0.450076,-0.00607986,-0.63873,
4.06,2.69063,0.00342592,-1.23443,0.0217101,-0.0632929,-0.00486291,-0.776803,-0.00571271,-1.16778,0.0289985,-0.0165615,-0.0107608,0.0108683,-0.0033383,-0.0153882,-0.0134334,0.0286041,-0.00988248,-0.0598943,0.00687681,3.68192,-1.87072,0.934029,-1.4166,2.24263,1.34534,-5.91753,-2.61996,2.95343,-8.56649,3.11295,4.53723,4.73729,0.00972154,0.554433,4.39802,1.00228,-0.394106,3.46132,-0.00161433,-0.0552991,4.40419,0.00231449,-0.38843,3.68862,-0.00142723,-1.17118,2.69412,1.00319,-1.21277,2.62729,-0.0179747,-0.236672,2.69063,0.00342592,-1.23443,1.20575,0.00968229,-1.29344,0.447407,0.993839,-0.617893,1.10404,-0.0205921,0.116791,0.449619,-0.00593167,-0.639197,
4.07,2.69047,0.00331794,-1.23433,0.0216761,-0.0634458,-0.0049975,-0.776517,-0.00581152,-1.16838,0.0290664,-0.016368,-0.010835,0.0109004,-0.00346013,-0.0151865,-0.0134838,0.0287086,-0.00987832,-0.0599102,0.00671126,3.68459,-1.8668,0.952411,-1.41596,2.30458,1.28111,-5.90629,-2.61683,2.97634,-8.58142,3.11101,4.52699,4.73583,0.00951397,0.555212,4.3974,1.00202,-0.393682,3.46032,-0.00172131,-0.0554781,4.40344,0.00205409,-0.387901,3.68844,-0.00166948,-1.17092,2.69409,1.00308,-1.21269,2.62697,-0.0180394,-0.236572,2.69047,0.00331794,-1.23433,1.20558,0.00977199,-1.29357,0.446988,0.993989,-0.618397,1.10325,-0.020441,0.116618,0.449166,-0.00578213,-0.639659,
4.08,2.6903,0.00320922,-1.23422,0.0216409,-0.0635966,-0.00513258,-0.776229,-0.00591027,-1.16898,0.0291327,-0.0161754,-0.0109089,0.0109292,-0.00358238,-0.0149838,-0.0135338,0.0288109,-0.00987362,-0.0599259,0.00654458,3.6872,-1.86283,0.970779,-1.41523,2.3661,1.21696,-5.89481,-2.61363,2.9991,-8.59605,3.10896,4.51657,4.73438,0.00930404,0.555986,4.39679,1.00176,-0.393261,3.45933,-0.00182917,-0.0556591,4.4027,0.00179183,-0.387375,3.68827,-0.00191296,-1.17066,2.69406,1.00297,-1.21262,2.62666,-0.0181036,-0.236472,2.6903,0.00320922,-1.23422,1.20542,0.00986174,-1.29369,0.446573,0.994141,-0.618897,1.10247,-0.020288,0.116448,0.448715,-0.00563125,-0.640117,
